Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-37226-80-6,172.16.0.1,37226,192.168.10.50,80,6,5/7/2017 10:48,98701767,5,7,375,11595.0,363,0,75.0,161.0248428,5792,0,1656.428571,2120.732252,121.2744246,0.121578371,8972887.909,29700000.0,98700000.0,5.0,98700000.0,24700000.0,49300000.0,98700000.0,5.0,98700000.0,16500000.0,40300000.0,98700000.0,47.0,0,0,0,0,144,232,0.050657654,0.070920716,0,5792,921.2307692,1714.898887,2940878.192,1,0,0,0,0,0,0,0,1,998.0,75.0,1656.428571,144,0,0,0,0,0,0,5,375,7,11595,0,235,2,20,12012.0,0.0,12012.0,12012.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37228-80-6,172.16.0.1,37228,192.168.10.50,80,6,5/7/2017 10:48,98704676,5,7,410,11595.0,398,0,82.0,176.6748426,5792,0,1656.428571,2277.23252,121.6254436,0.121574787,8973152.364,29700000.0,98700000.0,3.0,98700000.0,24700000.0,49300000.0,98700000.0,4.0,98700000.0,16500000.0,40300000.0,98700000.0,3.0,0,0,0,0,144,232,0.050656161,0.070918626,0,5792,923.9230769,1811.589747,3281857.41,1,0,0,0,0,0,0,0,1,1000.916667,82.0,1656.428571,144,0,0,0,0,0,0,5,410,7,11595,0,235,2,20,11020.0,0.0,11020.0,11020.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37238-80-6,172.16.0.1,37238,192.168.10.50,80,6,5/7/2017 10:48,98487751,7,6,322,11595.0,322,0,46.0,121.7045603,5792,0,1932.5,2181.008184,120.9998185,0.13199611,8207312.583,28400000.0,98500000.0,1.0,98500000.0,16400000.0,40200000.0,98500000.0,1.0,35391.0,7078.2,11348.11232,26198.0,44.0,0,0,0,0,232,200,0.071074828,0.060921281,0,5792,851.2142857,1667.588871,2780852.643,0,0,0,0,1,0,0,0,0,916.6923077,46.0,1932.5,232,0,0,0,0,0,0,7,322,6,11595,251,235,1,32,978.0,0.0,978.0,978.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
172.16.0.1-192.168.10.50-37230-80-6,172.16.0.1,37230,192.168.10.50,80,6,5/7/2017 10:48,98702758,6,6,327,11595.0,327,0,54.5,133.497191,5792,0,1932.5,2181.008184,120.7868984,0.12157715,8972978.0,29700000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,37389.0,7477.8,11113.94188,25088.0,46.0,0,0,0,0,200,200,0.060788575,0.060788575,0,5792,917.0769231,1716.703695,2947071.577,0,0,0,0,1,0,0,0,1,993.5,54.5,1932.5,200,0,0,0,0,0,0,6,327,6,11595,251,235,1,32,4.0,0.0,4.0,4.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37234-80-6,172.16.0.1,37234,192.168.10.50,80,6,5/7/2017 10:48,98701742,5,7,372,11595.0,360,0,74.4,159.6834368,4344,0,1656.428571,1760.597234,121.2440607,0.121578401,8972885.636,29700000.0,98700000.0,24.0,98700000.0,24700000.0,49300000.0,98700000.0,1029.0,98700000.0,16500000.0,40300000.0,98700000.0,48.0,0,0,0,0,144,232,0.050657667,0.070920734,0,4344,921.0,1497.416664,2242256.667,1,0,0,0,0,0,0,0,1,997.75,74.4,1656.428571,144,0,0,0,0,0,0,5,372,7,11595,0,235,2,20,11980.0,0.0,11980.0,11980.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37240-80-6,172.16.0.1,37240,192.168.10.50,80,6,5/7/2017 10:48,98703120,6,7,363,11595.0,345,0,60.5,139.4069582,4344,0,1656.428571,1760.597234,121.1511855,0.131708096,8225260.0,28500000.0,98700000.0,4.0,98700000.0,19700000.0,44100000.0,98700000.0,4.0,98700000.0,16500000.0,40300000.0,98700000.0,35.0,0,0,0,0,164,232,0.060788352,0.070919744,0,4344,854.5714286,1459.704433,2130737.033,1,0,0,0,0,0,0,0,1,920.3076923,60.5,1656.428571,164,0,0,0,0,0,0,6,363,7,11595,0,235,3,20,11993.0,0.0,11993.0,11993.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37236-80-6,172.16.0.1,37236,192.168.10.50,80,6,5/7/2017 10:48,98489713,9,6,357,11595.0,357,0,39.66666667,119.0,5792,0,1932.5,2181.008184,121.3527752,0.15230017,7034979.5,26300000.0,98500000.0,1.0,98500000.0,12300000.0,34800000.0,98500000.0,1.0,36367.0,7273.4,11735.32677,27110.0,47.0,0,0,0,0,296,200,0.091380102,0.060920068,0,5792,747.0,1578.83134,2492708.4,0,0,0,0,1,0,0,0,0,796.8,39.66666667,1932.5,296,0,0,0,0,0,0,9,357,6,11595,274,235,1,32,996.0,0.0,996.0,996.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
172.16.0.1-192.168.10.50-37248-80-6,172.16.0.1,37248,192.168.10.50,80,6,5/7/2017 10:48,98702124,7,6,338,11595.0,332,0,48.28571429,125.126222,5792,0,1932.5,2362.781391,120.8991207,0.131709425,8225177.0,28500000.0,98700000.0,1.0,98700000.0,16400000.0,40300000.0,98700000.0,1.0,36923.0,7384.6,11148.13829,25465.0,65.0,0,0,0,0,220,200,0.07092046,0.060788965,0,5792,852.3571429,1759.80985,3096930.709,0,0,0,0,1,0,0,0,0,917.9230769,48.28571429,1932.5,220,0,0,0,0,0,0,7,338,6,11595,251,235,2,20,6.0,0.0,6.0,6.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37242-80-6,172.16.0.1,37242,192.168.10.50,80,6,5/7/2017 10:48,98490914,7,7,368,11595.0,368,0,52.57142857,139.0909261,4344,0,1656.428571,1757.579003,121.4629808,0.142145092,7576224.154,27300000.0,98500000.0,1.0,98500000.0,16400000.0,40200000.0,98500000.0,1.0,37596.0,6266.0,10929.68651,27043.0,49.0,0,0,0,0,232,232,0.071072546,0.071072546,0,4344,797.5333333,1422.656613,2023951.838,0,0,0,0,1,0,0,0,1,854.5,52.57142857,1656.428571,232,0,0,0,0,0,0,7,368,7,11595,251,235,1,32,982.0,0.0,982.0,982.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
172.16.0.1-192.168.10.50-37244-80-6,172.16.0.1,37244,192.168.10.50,80,6,5/7/2017 10:48,98702890,6,6,333,11595.0,315,0,55.5,127.1624945,8688,0,1932.5,3506.021777,120.8475253,0.121576987,8972990.0,29700000.0,98700000.0,0.0,98700000.0,19700000.0,44100000.0,98700000.0,0.0,98700000.0,19700000.0,44100000.0,98700000.0,187.0,0,0,0,0,164,200,0.060788494,0.060788494,0,8688,918.0,2466.648164,6084353.167,1,0,0,0,0,0,0,0,1,994.5,55.5,1932.5,164,0,0,0,0,0,0,6,333,6,11595,0,235,3,20,12009.0,0.0,12009.0,12009.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37254-80-6,172.16.0.1,37254,192.168.10.50,80,6,5/7/2017 10:48,98703724,6,6,411,11595.0,393,0,68.5,158.9990566,4344,0,1932.5,1754.831473,121.636748,0.12157596,8973065.818,29700000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,37431.0,7486.2,11443.1946,26123.0,44.0,0,0,0,0,164,200,0.06078798,0.06078798,0,4344,924.0,1496.106335,2238334.167,1,0,0,0,0,0,0,0,1,1001.0,68.5,1932.5,164,0,0,0,0,0,0,6,411,6,11595,0,235,3,20,10988.0,0.0,10988.0,10988.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37246-80-6,172.16.0.1,37246,192.168.10.50,80,6,5/7/2017 10:48,98703177,6,8,349,11595.0,331,0,58.16666667,133.6928071,4344,0,1449.375,1894.680443,121.0092761,0.141839406,7592552.077,27400000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,98700000.0,14100000.0,37300000.0,98700000.0,49.0,0,0,0,0,164,264,0.060788317,0.081051089,0,4344,796.6666667,1524.179858,2323124.238,1,0,0,0,0,0,0,0,1,853.5714286,58.16666667,1449.375,164,0,0,0,0,0,0,6,349,8,11595,0,235,3,20,11011.0,0.0,11011.0,11011.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37250-80-6,172.16.0.1,37250,192.168.10.50,80,6,5/7/2017 10:48,98702849,7,5,360,11595.0,354,0,51.42857143,133.4401953,4344,0,2319.0,2196.731436,121.1211239,0.121577038,8972986.273,29700000.0,98700000.0,0.0,98700000.0,16400000.0,40300000.0,98700000.0,0.0,37541.0,9385.25,12386.8997,26307.0,63.0,0,0,0,0,220,168,0.070919939,0.050657099,0,4344,919.6153846,1715.679435,2943555.923,0,0,0,0,1,0,0,0,0,996.25,51.42857143,2319.0,220,0,0,0,0,0,0,7,360,5,11595,251,235,2,20,2.0,0.0,2.0,2.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37260-80-6,172.16.0.1,37260,192.168.10.50,80,6,5/7/2017 10:48,98703794,7,6,318,11595.0,318,0,45.42857143,120.1927024,7240,0,1932.5,2695.639126,120.6944487,0.131707197,8225316.167,28500000.0,98700000.0,1.0,98700000.0,16400000.0,40300000.0,98700000.0,1.0,36518.0,7303.6,11036.7007,25157.0,72.0,0,0,0,0,232,200,0.07091926,0.060787937,0,7240,850.9285714,1935.571888,3746438.533,0,0,0,0,1,0,0,0,0,916.3846154,45.42857143,1932.5,232,0,0,0,0,0,0,7,318,6,11595,274,235,1,32,6.0,0.0,6.0,6.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37262-80-6,172.16.0.1,37262,192.168.10.50,80,6,5/7/2017 10:48,98706703,6,6,379,11595.0,379,0,63.16666667,154.7261021,5792,0,1932.5,2181.008184,121.3088842,0.121572291,8973336.636,29700000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,37364.0,7472.8,11451.68272,26169.0,45.0,0,0,0,0,200,200,0.060786145,0.060786145,0,5792,921.0769231,1715.274199,2942165.577,0,0,0,0,1,0,0,0,1,997.8333333,63.16666667,1932.5,200,0,0,0,0,0,0,6,379,6,11595,274,235,1,32,4.0,0.0,4.0,4.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37274-80-6,172.16.0.1,37274,192.168.10.50,80,6,5/7/2017 10:48,98707661,5,6,317,11595.0,305,0,63.4,135.0918206,10136,0,1932.5,4060.245892,120.6795894,0.111440185,9870766.1,31200000.0,98700000.0,30.0,98700000.0,24700000.0,49300000.0,98700000.0,192.0,98700000.0,19700000.0,44100000.0,98700000.0,84.0,0,0,0,0,144,200,0.05065463,0.060785555,0,10136,993.1666667,2909.106293,8462899.424,1,0,0,0,0,0,0,0,1,1083.454545,63.4,1932.5,144,0,0,0,0,0,0,5,317,6,11595,0,235,2,20,11995.0,0.0,11995.0,11995.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-54184-80-6,192.168.10.50,80,172.16.0.1,54184,6,5/7/2017 10:49,78,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,39.0,53.74011537,77.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,12820.51282,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,235,251,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-37272-80-6,172.16.0.1,37272,192.168.10.50,80,6,5/7/2017 10:48,98706728,5,7,338,11595.0,326,0,67.6,144.4811406,5792,0,1656.428571,2120.732252,120.8934815,0.12157226,8973338.909,29700000.0,98700000.0,2.0,98700000.0,24700000.0,49300000.0,98700000.0,2.0,98700000.0,16500000.0,40300000.0,98700000.0,46.0,0,0,0,0,144,232,0.050655108,0.070917152,0,5792,918.3846154,1715.93296,2944425.923,1,0,0,0,0,0,0,0,1,994.9166667,67.6,1656.428571,144,0,0,0,0,0,0,5,338,7,11595,0,235,2,20,11006.0,0.0,11006.0,11006.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37270-80-6,172.16.0.1,37270,192.168.10.50,80,6,5/7/2017 10:48,98709654,7,6,371,11595.0,371,0,53.0,140.2248195,4344,0,1932.5,1754.831473,121.2242118,0.131699378,8225804.5,28500000.0,98700000.0,3.0,98700000.0,16400000.0,40300000.0,98700000.0,3.0,38376.0,7675.2,11877.85072,27193.0,16.0,0,0,0,0,232,200,0.07091505,0.060784328,0,4344,854.7142857,1460.10102,2131894.989,0,0,0,0,1,0,0,0,0,920.4615385,53.0,1932.5,232,0,0,0,0,0,0,7,371,6,11595,274,235,1,32,981.0,0.0,981.0,981.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37278-80-6,172.16.0.1,37278,192.168.10.50,80,6,5/7/2017 10:48,98703842,6,8,374,11595.0,356,0,62.33333333,143.8967222,4344,0,1449.375,1547.981999,121.2617438,0.14183845,7592603.231,27400000.0,98700000.0,0.0,98700000.0,19700000.0,44100000.0,98700000.0,0.0,98700000.0,14100000.0,37300000.0,98700000.0,14.0,0,0,0,0,164,264,0.060787907,0.081050543,0,4344,798.3333333,1313.285937,1724719.952,1,0,0,0,0,0,0,0,1,855.3571429,62.33333333,1449.375,164,0,0,0,0,0,0,6,374,8,11595,0,235,3,20,10962.0,0.0,10962.0,10962.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37276-80-6,172.16.0.1,37276,192.168.10.50,80,6,5/7/2017 10:48,98704841,5,7,386,11595.0,374,0,77.2,165.9433638,4344,0,1656.428571,1947.638216,121.3820911,0.121574584,8973167.364,29700000.0,98700000.0,4.0,98700000.0,24700000.0,49300000.0,98700000.0,4.0,98700000.0,16500000.0,40300000.0,98700000.0,49.0,0,0,0,0,144,232,0.050656077,0.070918507,0,4344,922.0769231,1608.651219,2587758.744,1,0,0,0,0,0,0,0,1,998.9166667,77.2,1656.428571,144,0,0,0,0,0,0,5,386,7,11595,0,235,2,20,11011.0,0.0,11011.0,11011.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37280-80-6,172.16.0.1,37280,192.168.10.50,80,6,5/7/2017 10:48,98704766,5,7,407,11595.0,395,0,81.4,175.3333967,4344,0,1656.428571,1760.597234,121.594939,0.121574677,8973160.545,29700000.0,98700000.0,48.0,98700000.0,24700000.0,49300000.0,98700000.0,48.0,98700000.0,16500000.0,40300000.0,98700000.0,49.0,0,0,0,0,144,232,0.050656115,0.070918561,0,4344,923.6923077,1496.355037,2239078.397,1,0,0,0,0,0,0,0,1,1000.666667,81.4,1656.428571,144,0,0,0,0,0,0,5,407,7,11595,0,235,2,20,10992.0,0.0,10992.0,10992.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37284-80-6,172.16.0.1,37284,192.168.10.50,80,6,5/7/2017 10:48,98702615,7,5,344,11595.0,344,0,49.14285714,130.0197787,7240,0,2319.0,3331.638186,120.9593079,0.121577326,8972965.0,29700000.0,98700000.0,1.0,98700000.0,16400000.0,40300000.0,98700000.0,1.0,36406.0,9101.5,12295.46948,26151.0,46.0,0,0,0,0,232,168,0.070920107,0.050657219,0,7240,918.3846154,2244.285318,5036816.59,0,0,0,0,1,0,0,0,0,994.9166667,49.14285714,2319.0,232,0,0,0,0,0,0,7,344,5,11595,251,235,1,32,5.0,0.0,5.0,5.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-57076-80-6,192.168.10.50,80,172.16.0.1,57076,6,5/7/2017 10:48,98484538,6,6,11595,371.0,7240,0,1932.5,3126.682571,353,0,61.83333333,142.6722351,121.5013061,0.121846538,8953139.818,29600000.0,98300000.0,3.0,98500000.0,19700000.0,44000000.0,98300000.0,64.0,98300000.0,19700000.0,44000000.0,98300000.0,3.0,0,0,0,0,200,164,0.060923269,0.060923269,0,7240,920.4615385,2243.481878,5033210.936,0,0,0,0,1,0,0,0,1,997.1666667,1932.5,61.83333333,200,0,0,0,0,0,0,6,11595,6,371,235,229,3,32,13850.0,0.0,13850.0,13850.0,98300000.0,0.0,98300000.0,98300000.0,BENIGN
172.16.0.1-192.168.10.50-37282-80-6,172.16.0.1,37282,192.168.10.50,80,6,5/7/2017 10:48,98700695,5,5,349,11595.0,337,0,69.8,149.3994645,5792,0,2319.0,3170.403917,121.0123191,0.101316409,11000000.0,32900000.0,98700000.0,4.0,98700000.0,24700000.0,49300000.0,98700000.0,4.0,37406.0,9351.5,12365.40843,26245.0,65.0,0,0,0,0,144,168,0.050658205,0.050658205,0,5792,1086.363636,2328.6537,5422628.055,1,0,0,0,0,0,0,0,1,1195.0,69.8,2319.0,144,0,0,0,0,0,0,5,349,5,11595,0,235,2,20,11018.0,0.0,11018.0,11018.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37286-80-6,172.16.0.1,37286,192.168.10.50,80,6,5/7/2017 10:48,98704750,5,7,349,11595.0,337,0,69.8,149.3994645,5792,0,1656.428571,2120.732252,121.0073477,0.121574696,8973159.091,29700000.0,98700000.0,5.0,98700000.0,24700000.0,49300000.0,98700000.0,5.0,98700000.0,16500000.0,40300000.0,98700000.0,47.0,0,0,0,0,144,232,0.050656123,0.070918573,0,5792,919.2307692,1715.619186,2943349.192,1,0,0,0,0,0,0,0,1,995.8333333,69.8,1656.428571,144,0,0,0,0,0,0,5,349,7,11595,0,235,2,20,12001.0,0.0,12001.0,12001.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-35890-80-6,172.16.0.1,35890,192.168.10.50,80,6,5/7/2017 10:48,99450720,6,6,375,11595.0,375,0,62.5,153.0931089,4344,0,1932.5,1977.812908,120.3611196,0.120662776,9040974.545,30000000.0,99400000.0,2.0,99400000.0,19900000.0,44500000.0,99400000.0,2.0,38457.0,7691.4,12204.19359,28137.0,48.0,0,0,0,0,200,200,0.060331388,0.060331388,0,4344,920.7692308,1609.479064,2590422.859,0,0,0,0,1,0,0,0,1,997.5,62.5,1932.5,200,0,0,0,0,0,0,6,375,6,11595,251,235,1,32,6.0,0.0,6.0,6.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
192.168.10.19-199.182.221.110-123-123-17,192.168.10.19,123,199.182.221.110,123,17,5/7/2017 10:45,72142,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,1330.70888,27.72310166,72142.0,0.0,72142.0,72142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13.86155083,13.86155083,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-35888-80-6,172.16.0.1,35888,192.168.10.50,80,6,5/7/2017 10:48,99453658,5,7,358,11595.0,346,0,71.6,153.4235966,5792,0,1656.428571,2120.732252,120.18663,0.120659212,9041241.636,30000000.0,99400000.0,3.0,99400000.0,24900000.0,49700000.0,99400000.0,3.0,99500000.0,16600000.0,40600000.0,99400000.0,47.0,0,0,0,0,144,232,0.050274672,0.07038454,0,5792,919.9230769,1715.366456,2942482.077,1,0,0,0,0,0,0,0,1,996.5833333,71.6,1656.428571,144,0,0,0,0,0,0,5,358,7,11595,0,235,2,20,10979.0,0.0,10979.0,10979.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-37292-80-6,172.16.0.1,37292,192.168.10.50,80,6,5/7/2017 10:48,98495770,6,6,297,11595.0,297,0,49.5,121.2497423,7240,0,1932.5,2695.639126,120.7361494,0.121832643,8954160.909,29700000.0,98500000.0,1.0,98500000.0,19700000.0,44000000.0,98500000.0,1.0,41540.0,8308.0,13090.31335,30138.0,65.0,0,0,0,0,200,200,0.060916322,0.060916322,0,7240,914.7692308,1998.946854,3995788.526,0,0,0,0,1,0,0,0,1,991.0,49.5,1932.5,200,0,0,0,0,0,0,6,297,6,11595,274,235,1,32,2.0,0.0,2.0,2.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
172.16.0.1-192.168.10.50-37290-80-6,172.16.0.1,37290,192.168.10.50,80,6,5/7/2017 10:48,98497814,7,6,378,11595.0,378,0,54.0,142.8705708,4344,0,1932.5,1754.831473,121.5559972,0.131982625,8208151.167,28400000.0,98500000.0,1.0,98500000.0,16400000.0,40200000.0,98500000.0,1.0,41524.0,8304.8,13521.56591,31248.0,49.0,0,0,0,0,232,200,0.071067567,0.060915057,0,4344,855.2142857,1459.923822,2131377.566,0,0,0,0,1,0,0,0,0,921.0,54.0,1932.5,232,0,0,0,0,0,0,7,378,6,11595,251,235,1,32,6.0,0.0,6.0,6.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
172.16.0.1-192.168.10.50-37298-80-6,172.16.0.1,37298,192.168.10.50,80,6,5/7/2017 10:48,98709710,5,7,389,11595.0,377,0,77.8,167.2847871,5792,0,1656.428571,2120.732252,121.4064959,0.121568587,8973610.0,29700000.0,98700000.0,7.0,98700000.0,24700000.0,49300000.0,98700000.0,1032.0,98700000.0,16500000.0,40300000.0,98700000.0,46.0,0,0,0,0,144,232,0.050653578,0.070915009,0,5792,922.3076923,1714.52347,2939590.731,1,0,0,0,0,0,0,0,1,999.1666667,77.8,1656.428571,144,0,0,0,0,0,0,5,389,7,11595,0,235,2,20,11995.0,0.0,11995.0,11995.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37294-80-6,172.16.0.1,37294,192.168.10.50,80,6,5/7/2017 10:48,98501675,6,7,367,11595.0,349,0,61.16666667,141.0395925,5792,0,1656.428571,2120.732252,121.4395593,0.131977451,8208472.917,28400000.0,98400000.0,28.0,98500000.0,19700000.0,44000000.0,98400000.0,1006.0,98500000.0,16400000.0,40200000.0,98500000.0,46.0,0,0,0,0,164,232,0.06091267,0.071064781,0,5792,854.8571429,1666.002487,2775564.286,1,0,0,0,0,0,0,0,1,920.6153846,61.16666667,1656.428571,164,0,0,0,0,0,0,6,367,7,11595,0,235,3,20,13007.0,0.0,13007.0,13007.0,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk
172.16.0.1-192.168.10.50-54208-80-6,192.168.10.50,80,172.16.0.1,54208,6,5/7/2017 10:48,100043839,7,6,11595,381.0,5792,0,1656.428571,2277.23252,363,0,63.5,146.7538756,119.7075214,0.129943034,8336986.583,28800000.0,99900000.0,1.0,100000000.0,16700000.0,40800000.0,99900000.0,49.0,99900000.0,20000000.0,44700000.0,99900000.0,194.0,0,0,0,0,232,164,0.069969326,0.059973708,0,5792,855.4285714,1758.676982,3092944.725,0,0,0,0,1,0,0,0,0,921.2307692,1656.428571,63.5,232,0,0,0,0,0,0,7,11595,6,381,235,229,4,32,10984.0,0.0,10984.0,10984.0,99900000.0,0.0,99900000.0,99900000.0,BENIGN
172.16.0.1-192.168.10.50-37296-80-6,172.16.0.1,37296,192.168.10.50,80,6,5/7/2017 10:48,98709796,6,7,381,11595.0,363,0,63.5,146.7538756,8688,0,1656.428571,3174.60191,121.3253444,0.131699188,8225816.333,28500000.0,98700000.0,2.0,98700000.0,19700000.0,44100000.0,98700000.0,2.0,98700000.0,16500000.0,40300000.0,98700000.0,48.0,0,0,0,0,164,232,0.060784241,0.070914947,0,8688,855.8571429,2313.03839,5350146.593,1,0,0,0,0,0,0,0,1,921.6923077,63.5,1656.428571,164,0,0,0,0,0,0,6,381,7,11595,0,235,3,20,11982.0,0.0,11982.0,11982.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37306-80-6,172.16.0.1,37306,192.168.10.50,80,6,5/7/2017 10:48,98708635,6,7,389,11595.0,371,0,64.83333333,150.019221,4344,0,1656.428571,1760.597234,121.4078181,0.131700737,8225719.583,28500000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,98700000.0,16500000.0,40300000.0,98700000.0,14.0,0,0,0,0,164,232,0.060784956,0.070915782,0,4344,856.4285714,1459.022629,2128747.033,1,0,0,0,0,0,0,0,1,922.3076923,64.83333333,1656.428571,164,0,0,0,0,0,0,6,389,7,11595,0,235,3,20,10980.0,0.0,10980.0,10980.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37300-80-6,172.16.0.1,37300,192.168.10.50,80,6,5/7/2017 10:48,98497588,7,6,356,11595.0,356,0,50.85714286,134.5553524,5792,0,1932.5,2181.008184,121.3329204,0.131982927,8208132.333,28400000.0,98500000.0,1.0,98500000.0,16400000.0,40200000.0,98500000.0,1.0,43347.0,8669.4,13940.2596,32162.0,46.0,0,0,0,0,232,200,0.07106773,0.060915197,0,5792,853.6428571,1666.783434,2778167.016,0,0,0,0,1,0,0,0,0,919.3076923,50.85714286,1932.5,232,0,0,0,0,0,0,7,356,6,11595,274,235,1,32,912.0,0.0,912.0,912.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
